Id_share-of-the-population-with-access-to-electricity,Id_Entity,Code,Year,AccessToElectricity(%Population),Outlier_AccessToElectricity(%Population)
3944,173,NPL,2009,59.79366683959961,1
3945,173,NPL,2010,68.5999984741211,1
3946,173,NPL,2011,67.26000213623047,1
3947,173,NPL,2012,74.96597290039062,1
3948,173,NPL,2013,77.46619415283203,1
3949,173,NPL,2014,84.9000015258789,1
3950,173,NPL,2015,82.52395629882812,1
3951,173,NPL,2016,90.6999969482422,1
3952,173,NPL,2017,87.89634704589844,1
3953,173,NPL,2018,93.91999816894533,1
3954,173,NPL,2019,89.9000015258789,1
3955,173,NPL,2020,89.9000015258789,1
3956,174,NLD,1990,100.0,1
3957,174,NLD,1991,100.0,1
3958,174,NLD,1992,100.0,1
3959,174,NLD,1993,100.0,1
3960,174,NLD,1994,100.0,1
3961,174,NLD,1995,100.0,1
3962,174,NLD,1996,100.0,1
3963,174,NLD,1997,100.0,1
3964,174,NLD,1998,100.0,1
3965,174,NLD,1999,100.0,1
3966,174,NLD,2000,100.0,1
3967,174,NLD,2001,100.0,1
3968,174,NLD,2002,100.0,1
3969,174,NLD,2003,100.0,1
3970,174,NLD,2004,100.0,1
3971,174,NLD,2005,100.0,1
3972,174,NLD,2006,100.0,1
3973,174,NLD,2007,100.0,1
3974,174,NLD,2008,100.0,1
3975,174,NLD,2009,100.0,1
3976,174,NLD,2010,100.0,1
3977,174,NLD,2011,100.0,1
3978,174,NLD,2012,100.0,1
3979,174,NLD,2013,100.0,1
3980,174,NLD,2014,100.0,1
3981,174,NLD,2015,100.0,1
3982,174,NLD,2016,100.0,1
3983,174,NLD,2017,100.0,1
3984,174,NLD,2018,100.0,1
3985,174,NLD,2019,100.0,1
3986,174,NLD,2020,100.0,1
3987,176,NCL,1990,99.84430694580078,1
3988,176,NCL,1991,99.87581634521484,1
3989,176,NCL,1992,99.90686798095705,1
3990,176,NCL,1993,99.937255859375,1
3991,176,NCL,1994,99.96508026123048,1
3992,176,NCL,1995,100.0,1
3993,176,NCL,1996,100.0,1
3994,176,NCL,1997,100.0,1
3995,176,NCL,1998,100.0,1
3996,176,NCL,1999,100.0,1
3997,176,NCL,2000,100.0,1
3998,176,NCL,2001,100.0,1
3999,176,NCL,2002,100.0,1
4000,176,NCL,2003,100.0,1
4001,176,NCL,2004,100.0,1
4002,176,NCL,2005,100.0,1
4003,176,NCL,2006,100.0,1
4004,176,NCL,2007,100.0,1
4005,176,NCL,2008,100.0,1
4006,176,NCL,2009,100.0,1
4007,176,NCL,2010,100.0,1
4008,176,NCL,2011,100.0,1
4009,176,NCL,2012,100.0,1
4010,176,NCL,2013,100.0,1
4011,176,NCL,2014,100.0,1
4012,176,NCL,2015,100.0,1
4013,176,NCL,2016,100.0,1
4014,176,NCL,2017,100.0,1
4015,176,NCL,2018,100.0,1
4016,176,NCL,2019,100.0,1
4017,176,NCL,2020,100.0,1
4018,177,NZL,1990,100.0,1
4019,177,NZL,1991,100.0,1
4020,177,NZL,1992,100.0,1
4021,177,NZL,1993,100.0,1
4022,177,NZL,1994,100.0,1
4023,177,NZL,1995,100.0,1
4024,177,NZL,1996,100.0,1
4025,177,NZL,1997,100.0,1
4026,177,NZL,1998,100.0,1
4027,177,NZL,1999,100.0,1
4028,177,NZL,2000,100.0,1
4029,177,NZL,2001,100.0,1
4030,177,NZL,2002,100.0,1
4031,177,NZL,2003,100.0,1
4032,177,NZL,2004,100.0,1
4033,177,NZL,2005,100.0,1
4034,177,NZL,2006,100.0,1
4035,177,NZL,2007,100.0,1
4036,177,NZL,2008,100.0,1
4037,177,NZL,2009,100.0,1
4038,177,NZL,2010,100.0,1
4039,177,NZL,2011,100.0,1
4040,177,NZL,2012,100.0,1
4041,177,NZL,2013,100.0,1
4042,177,NZL,2014,100.0,1
4043,177,NZL,2015,100.0,1
4044,177,NZL,2016,100.0,1
4045,177,NZL,2017,100.0,1
4046,177,NZL,2018,100.0,1
4047,177,NZL,2019,100.0,1
4048,177,NZL,2020,100.0,1
4049,178,NIC,1993,72.06417083740234,1
4050,178,NIC,1994,69.25382995605469,1
4051,178,NIC,1995,69.84990692138672,1
4052,178,NIC,1996,70.4432601928711,1
4053,178,NIC,1997,71.03321075439453,1
4054,178,NIC,1998,69.04710388183594,1
4055,178,NIC,1999,72.20012664794922,1
4056,178,NIC,2000,72.78157043457031,1
4057,178,NIC,2001,72.2215805053711,1
4058,178,NIC,2002,73.85829162597656,1
4059,178,NIC,2003,74.38762664794922,1
4060,178,NIC,2004,74.91407775878906,1
4061,178,NIC,2005,73.82181549072266,1
4062,178,NIC,2006,75.9677734375,1
4063,178,NIC,2007,76.50007629394531,1
4064,178,NIC,2008,77.03961181640625,1
4065,178,NIC,2009,77.91631317138672,1
4066,178,NIC,2010,78.15121459960938,1
4067,178,NIC,2011,78.72869873046875,1
4068,178,NIC,2012,79.63916015625,1
4069,178,NIC,2013,80.82344055175781,1
4070,178,NIC,2014,81.85307312011719,1
4071,178,NIC,2015,83.24932861328125,1
4072,178,NIC,2016,84.6401138305664,1
4073,178,NIC,2017,85.98983764648438,1
4074,178,NIC,2018,87.1166763305664,1
4075,178,NIC,2019,88.0583267211914,1
4076,178,NIC,2020,88.90737915039062,1
4077,179,NER,1992,4.400000095367432,0
4078,179,NER,1993,4.012139797210693,0
4079,179,NER,1994,4.571776390075684,0
4080,179,NER,1995,6.199999809265137,0
4081,179,NER,1996,7.0,0
4082,179,NER,1997,6.235727787017822,0
4083,179,NER,1998,6.699999809265137,0
4084,179,NER,1999,7.325682163238525,0
4085,179,NER,2000,6.481481552124023,0
4086,179,NER,2001,8.36194133758545,0
4087,179,NER,2002,8.85894775390625,0
4088,179,NER,2003,9.350719451904297,0
4089,179,NER,2004,9.839605331420898,0
4090,179,NER,2005,7.099999904632568,0
4091,179,NER,2006,9.300000190734863,0
4092,179,NER,2007,11.312918663024902,0
4093,179,NER,2008,11.814891815185549,0
4094,179,NER,2009,12.32680606842041,0
4095,179,NER,2010,13.27749252319336,0
4096,179,NER,2011,14.300000190734863,0
4097,179,NER,2012,14.399999618530272,0
4098,179,NER,2013,15.170005798339844,0
4099,179,NER,2014,15.77054214477539,0
4100,179,NER,2015,16.600000381469727,0
4101,179,NER,2016,17.271520614624023,0
4102,179,NER,2017,18.04952621459961,0
4103,179,NER,2018,17.600000381469727,0
4104,179,NER,2019,18.974571228027344,0
4105,179,NER,2020,19.251909255981445,0
4106,180,NGA,1990,27.299999237060547,0
4107,180,NGA,1991,35.23460006713867,1
4108,180,NGA,1992,36.09946060180664,1
4109,180,NGA,1993,36.963645935058594,1
4110,180,NGA,1994,37.82646942138672,1
4111,180,NGA,1995,38.68725204467773,1
4112,180,NGA,1996,39.545318603515625,1
4113,180,NGA,1997,40.39998245239258,1
4114,180,NGA,1998,41.25056838989258,1
4115,180,NGA,1999,44.900001525878906,1
4116,180,NGA,2000,43.1214599609375,1
4117,180,NGA,2001,43.880672454833984,1
4118,180,NGA,2002,44.632301330566406,1
4119,180,NGA,2003,52.20000076293945,1
4120,180,NGA,2004,46.12220001220703,1
4121,180,NGA,2005,46.86516952514648,1
4122,180,NGA,2006,47.61001586914063,1
4123,180,NGA,2007,50.13092041015625,1
4124,180,NGA,2008,50.29999923706055,1
4125,180,NGA,2009,49.88250732421875,1
4126,180,NGA,2010,48.0,1
4127,180,NGA,2011,55.900001525878906,1
4128,180,NGA,2012,53.23124313354492,1
4129,180,NGA,2013,55.59999847412109,1
4130,180,NGA,2014,54.0482292175293,1
4131,180,NGA,2015,52.5,1
4132,180,NGA,2016,59.29999923706055,1
4133,180,NGA,2017,54.400001525878906,1
4134,180,NGA,2018,56.5,1
4135,180,NGA,2019,55.400001525878906,1
4136,180,NGA,2020,55.400001525878906,1
4137,185,Sin Informacion,1990,100.0,1
4138,185,Sin Informacion,1991,100.0,1
4139,185,Sin Informacion,1992,100.0,1
4140,185,Sin Informacion,1993,100.0,1
4141,185,Sin Informacion,1994,100.0,1
4142,185,Sin Informacion,1995,100.0,1
4143,185,Sin Informacion,1996,100.0,1
4144,185,Sin Informacion,1997,100.0,1
4145,185,Sin Informacion,1998,100.0,1
4146,185,Sin Informacion,1999,100.0,1
4147,185,Sin Informacion,2000,100.0,1
4148,185,Sin Informacion,2001,100.0,1
4149,185,Sin Informacion,2002,100.0,1
4150,185,Sin Informacion,2003,100.0,1
4151,185,Sin Informacion,2004,100.0,1
4152,185,Sin Informacion,2005,100.0,1
4153,185,Sin Informacion,2006,100.0,1
4154,185,Sin Informacion,2007,100.0,1
4155,185,Sin Informacion,2008,100.0,1
4156,185,Sin Informacion,2009,100.0,1
4157,185,Sin Informacion,2010,100.0,1
4158,185,Sin Informacion,2011,100.0,1
4159,185,Sin Informacion,2012,100.0,1
4160,185,Sin Informacion,2013,100.0,1
4161,185,Sin Informacion,2014,100.0,1
4162,185,Sin Informacion,2015,100.0,1
4163,185,Sin Informacion,2016,100.0,1
4164,185,Sin Informacion,2017,100.0,1
4165,185,Sin Informacion,2018,100.0,1
4166,185,Sin Informacion,2019,100.0,1
4167,185,Sin Informacion,2020,100.0,1
4168,188,PRK,2009,26.0,0
4169,188,PRK,2010,29.251182556152344,1
4170,188,PRK,2011,31.492002487182617,1
4171,188,PRK,2012,33.75088882446289,1
4172,188,PRK,2013,36.02960586547852,1
4173,188,PRK,2014,38.32612991333008,1
4174,188,PRK,2015,40.63749694824219,1
4175,188,PRK,2016,42.96073532104492,1
4176,188,PRK,2017,45.292877197265625,1
4177,188,PRK,2018,47.63095474243164,1
4178,188,PRK,2019,49.97200012207031,1
4179,188,PRK,2020,52.31354522705078,1
4180,189,MKD,1990,100.0,1
4181,189,MKD,1991,100.0,1
4182,189,MKD,1992,100.0,1
4183,189,MKD,1993,100.0,1
4184,189,MKD,1994,100.0,1
4185,189,MKD,1995,100.0,1
4186,189,MKD,1996,100.0,1
4187,189,MKD,1997,100.0,1
4188,189,MKD,1998,100.0,1
4189,189,MKD,1999,100.0,1
4190,189,MKD,2000,100.0,1
4191,189,MKD,2001,100.0,1
4192,189,MKD,2002,100.0,1
4193,189,MKD,2003,100.0,1
4194,189,MKD,2004,99.41999816894533,1
4195,189,MKD,2005,100.0,1
4196,189,MKD,2006,99.0,1
4197,189,MKD,2007,100.0,1
4198,189,MKD,2008,99.1999969482422,1
4199,189,MKD,2009,99.1999969482422,1
4200,189,MKD,2010,100.0,1
4201,189,MKD,2011,99.72616577148438,1
4202,189,MKD,2012,100.0,1
4203,189,MKD,2013,100.0,1
4204,189,MKD,2014,100.0,1
4205,189,MKD,2015,100.0,1
4206,189,MKD,2016,100.0,1
4207,189,MKD,2017,100.0,1
4208,189,MKD,2018,99.8000030517578,1
4209,189,MKD,2019,100.0,1
4210,189,MKD,2020,100.0,1
4211,190,MNP,1990,99.85326385498048,1
4212,190,MNP,1991,99.8843765258789,1
4213,190,MNP,1992,99.91503143310548,1
4214,190,MNP,1993,99.9449234008789,1
4215,190,MNP,1994,99.97164154052734,1
4216,190,MNP,1995,100.0,1
4217,190,MNP,1996,100.0,1
4218,190,MNP,1997,100.0,1
4219,190,MNP,1998,100.0,1
4220,190,MNP,1999,100.0,1
4221,190,MNP,2000,100.0,1
4222,190,MNP,2001,100.0,1
4223,190,MNP,2002,99.98763275146484,1
4224,190,MNP,2003,99.96189880371094,1
4225,190,MNP,2004,99.9228057861328,1
4226,190,MNP,2005,99.87757873535156,1
4227,190,MNP,2006,99.83319091796876,1
4228,190,MNP,2007,100.0,1
4229,190,MNP,2008,100.0,1
4230,190,MNP,2009,100.0,1
4231,190,MNP,2010,100.0,1
4232,190,MNP,2011,100.0,1
4233,190,MNP,2012,100.0,1
4234,190,MNP,2013,100.0,1
4235,190,MNP,2014,100.0,1
4236,190,MNP,2015,100.0,1
4237,190,MNP,2016,100.0,1
4238,190,MNP,2017,100.0,1
4239,190,MNP,2018,100.0,1
4240,190,MNP,2019,100.0,1
4241,190,MNP,2020,100.0,1
4242,191,NOR,1990,100.0,1
4243,191,NOR,1991,100.0,1
4244,191,NOR,1992,100.0,1
4245,191,NOR,1993,100.0,1
4246,191,NOR,1994,100.0,1
4247,191,NOR,1995,100.0,1
4248,191,NOR,1996,100.0,1
4249,191,NOR,1997,100.0,1
4250,191,NOR,1998,100.0,1
4251,191,NOR,1999,100.0,1
4252,191,NOR,2000,100.0,1
4253,191,NOR,2001,100.0,1
4254,191,NOR,2002,100.0,1
4255,191,NOR,2003,100.0,1
4256,191,NOR,2004,100.0,1
4257,191,NOR,2005,100.0,1
4258,191,NOR,2006,100.0,1
4259,191,NOR,2007,100.0,1
4260,191,NOR,2008,100.0,1
4261,191,NOR,2009,100.0,1
4262,191,NOR,2010,100.0,1
4263,191,NOR,2011,100.0,1
4264,191,NOR,2012,100.0,1
4265,191,NOR,2013,100.0,1
4266,191,NOR,2014,100.0,1
4267,191,NOR,2015,100.0,1
4268,191,NOR,2016,100.0,1
4269,191,NOR,2017,100.0,1
4270,191,NOR,2018,100.0,1
4271,191,NOR,2019,100.0,1
4272,191,NOR,2020,100.0,1
4273,204,OMN,1990,100.0,1
4274,204,OMN,1991,100.0,1
4275,204,OMN,1992,100.0,1
4276,204,OMN,1993,100.0,1
4277,204,OMN,1994,100.0,1
4278,204,OMN,1995,100.0,1
4279,204,OMN,1996,100.0,1
4280,204,OMN,1997,100.0,1
4281,204,OMN,1998,100.0,1
4282,204,OMN,1999,100.0,1
4283,204,OMN,2000,100.0,1
4284,204,OMN,2001,100.0,1
4285,204,OMN,2002,100.0,1
4286,204,OMN,2003,100.0,1
4287,204,OMN,2004,100.0,1
4288,204,OMN,2005,100.0,1
4289,204,OMN,2006,100.0,1
4290,204,OMN,2007,100.0,1
4291,204,OMN,2008,100.0,1
4292,204,OMN,2009,100.0,1
4293,204,OMN,2010,100.0,1
4294,204,OMN,2011,100.0,1
4295,204,OMN,2012,100.0,1
4296,204,OMN,2013,100.0,1
4297,204,OMN,2014,100.0,1
4298,204,OMN,2015,100.0,1
4299,204,OMN,2016,100.0,1
4300,204,OMN,2017,100.0,1
4301,204,OMN,2018,100.0,1
4302,204,OMN,2019,100.0,1
4303,204,OMN,2020,100.0,1
4304,221,PAK,1998,70.45999908447266,1
4305,221,PAK,1999,70.26535034179688,1
4306,221,PAK,2000,70.31060028076172,1
4307,221,PAK,2001,70.36153411865234,1
4308,221,PAK,2002,70.40487670898438,1
4309,221,PAK,2003,70.4429931640625,1
4310,221,PAK,2004,70.47821807861328,1
4311,221,PAK,2005,70.51290130615234,1
4312,221,PAK,2006,70.54946899414062,1
4313,221,PAK,2007,70.59054565429688,1
4314,221,PAK,2008,70.63886260986328,1
4315,221,PAK,2009,70.69711303710938,1
4316,221,PAK,2010,70.76802062988281,1
4317,221,PAK,2011,70.85427856445312,1
4318,221,PAK,2012,70.95861053466797,1
4319,221,PAK,2013,71.08277130126953,1
4320,221,PAK,2014,71.22473907470703,1
4321,221,PAK,2015,71.38154602050781,1
4322,221,PAK,2016,71.55022430419922,1
4323,221,PAK,2017,70.79000091552734,1
4324,221,PAK,2018,72.7831039428711,1
4325,221,PAK,2019,74.12769317626953,1
4326,221,PAK,2020,75.37969207763672,1
4327,330,PLW,1990,96.62535095214844,1
4328,330,PLW,1991,96.76270294189452,1
4329,330,PLW,1992,96.89993286132812,1
4330,330,PLW,1993,97.03649139404295,1
4331,330,PLW,1994,97.17168426513672,1
4332,330,PLW,1995,97.30484008789062,1
4333,330,PLW,1996,97.43527221679688,1
4334,330,PLW,1997,97.56230926513672,1
4335,330,PLW,1998,97.68526458740234,1
4336,330,PLW,1999,97.80337524414062,1
4337,330,PLW,2000,98.16899871826172,1
4338,330,PLW,2001,98.22855377197266,1
4339,330,PLW,2002,98.280517578125,1
4340,330,PLW,2003,98.3272476196289,1
4341,330,PLW,2004,98.37109375,1
4342,330,PLW,2005,98.91650390625,1
4343,330,PLW,2006,98.45958709716795,1
4344,330,PLW,2007,98.50929260253906,1
4345,330,PLW,2008,98.56622314453124,1
4346,330,PLW,2009,98.63309478759766,1
4347,330,PLW,2010,98.71261596679688,1
4348,330,PLW,2011,98.80750274658205,1
4349,330,PLW,2012,97.63042449951172,1
4350,330,PLW,2013,99.05323028564452,1
4351,330,PLW,2014,99.810302734375,1
4352,330,PLW,2015,99.3692398071289,1
4353,330,PLW,2016,100.0,1
4354,330,PLW,2017,100.0,1
4355,330,PLW,2018,100.0,1
4356,330,PLW,2019,100.0,1
4357,330,PLW,2020,100.0,1
4358,222,PSE,1997,97.9000015258789,1
4359,222,PSE,1998,98.53929901123048,1
4360,222,PSE,1999,98.62315368652344,1
4361,222,PSE,2000,99.6999969482422,1
4362,222,PSE,2001,99.0999984741211,1
4363,222,PSE,2002,99.23685455322266,1
4364,222,PSE,2003,99.0999984741211,1
4365,222,PSE,2004,99.5,1
4366,222,PSE,2005,99.5999984741211,1
4367,222,PSE,2006,99.6999969482422,1
4368,222,PSE,2007,98.8000030517578,1
4369,222,PSE,2008,99.8000030517578,1
4370,222,PSE,2009,99.9000015258789,1
4371,222,PSE,2010,99.9000015258789,1
4372,222,PSE,2011,99.6999969482422,1
4373,222,PSE,2012,99.8000030517578,1
4374,222,PSE,2013,99.9000015258789,1
4375,222,PSE,2014,99.9000015258789,1
4376,222,PSE,2015,99.9000015258789,1
4377,222,PSE,2016,100.0,1
4378,222,PSE,2017,99.6999969482422,1
4379,222,PSE,2018,100.0,1
4380,222,PSE,2019,100.0,1
4381,222,PSE,2020,100.0,1
4382,223,PAN,1990,70.19000244140625,1
4383,223,PAN,1991,73.44313049316406,1
4384,223,PAN,1992,74.2556381225586,1
4385,223,PAN,1993,75.06745910644531,1
4386,223,PAN,1994,75.87792205810547,1
4387,223,PAN,1995,76.68634033203125,1
4388,223,PAN,1996,77.4920425415039,1
4389,223,PAN,1997,78.29434967041016,1
4390,223,PAN,1998,79.09257507324219,1
4391,223,PAN,1999,79.88595581054688,1
4392,223,PAN,2000,81.40141296386719,1
4393,223,PAN,2001,81.45625305175781,1
4394,223,PAN,2002,82.20092010498047,1
4395,223,PAN,2003,87.80000305175781,1
4396,223,PAN,2004,83.6769027709961,1
4397,223,PAN,2005,84.41291046142578,1
4398,223,PAN,2006,85.15079498291016,1
4399,223,PAN,2007,85.89319610595703,1
4400,223,PAN,2008,86.64283752441406,1
4401,223,PAN,2009,87.40241241455078,1
4402,223,PAN,2010,86.8499984741211,1
4403,223,PAN,2011,88.96221923828125,1
4404,223,PAN,2012,89.76786804199219,1
4405,223,PAN,2013,89.0999984741211,1
4406,223,PAN,2014,91.43663787841795,1
4407,223,PAN,2015,92.29476928710938,1
4408,223,PAN,2016,93.1647720336914,1
4409,223,PAN,2017,93.6999969482422,1
4410,223,PAN,2018,94.92852020263672,1
4411,223,PAN,2019,95.81632995605467,1
4412,223,PAN,2020,96.7046356201172,1
4413,224,PNG,1996,11.0,0
4414,224,PNG,1997,2.158482551574707,0
4415,224,PNG,1998,4.295089721679688,0
4416,224,PNG,1999,6.426855087280273,0
4417,224,PNG,2000,7.577013969421387,0
4418,224,PNG,2001,9.882184028625488,0
4419,224,PNG,2002,12.179769515991213,0
4420,224,PNG,2003,14.47212028503418,0
4421,224,PNG,2004,16.76158332824707,0
4422,224,PNG,2005,19.050512313842773,0
4423,224,PNG,2006,12.399999618530272,0
4424,224,PNG,2007,23.636632919311523,0
4425,224,PNG,2008,25.939186096191406,0
4426,224,PNG,2009,17.200000762939453,0
4427,224,PNG,2010,19.5,0
4428,224,PNG,2011,32.917320251464844,1
4429,224,PNG,2012,35.27588653564453,1
4430,224,PNG,2013,37.6542854309082,1
4431,224,PNG,2014,40.05049133300781,1
4432,224,PNG,2015,42.87821960449219,1
4433,224,PNG,2016,49.400001525878906,1
4434,224,PNG,2017,54.400001525878906,1
4435,224,PNG,2018,55.727386474609375,1
4436,224,PNG,2019,59.6629753112793,1
4437,224,PNG,2020,60.400001525878906,1
4438,225,PRY,1995,77.4691162109375,1
4439,225,PRY,1996,86.26005554199219,1
4440,225,PRY,1997,86.41285705566406,1
4441,225,PRY,1998,87.76236724853516,1
4442,225,PRY,1999,88.51817321777344,1
4443,225,PRY,2000,89.421142578125,1
4444,225,PRY,2001,91.04206848144533,1
4445,225,PRY,2002,91.66644287109376,1
4446,225,PRY,2003,92.5583953857422,1
4447,225,PRY,2004,93.2498779296875,1
4448,225,PRY,2005,94.6868896484375,1
4449,225,PRY,2006,96.7490463256836,1
4450,225,PRY,2007,96.45277404785156,1
4451,225,PRY,2008,96.67789459228516,1
4452,225,PRY,2009,96.8913345336914,1
4453,225,PRY,2010,97.4308624267578,1
4454,225,PRY,2011,98.23655700683594,1
4455,225,PRY,2012,97.83561706542967,1
4456,225,PRY,2013,99.01588439941406,1
4457,225,PRY,2014,99.00071716308594,1
4458,225,PRY,2015,99.33153533935548,1
4459,225,PRY,2016,98.4000015258789,1
4460,225,PRY,2017,99.3000030517578,1
4461,225,PRY,2018,99.5999984741211,1
4462,225,PRY,2019,99.6999969482422,1
4463,225,PRY,2020,100.0,1
4464,228,PER,1992,70.0999984741211,1
4465,228,PER,1993,64.74899291992188,1
4466,228,PER,1994,66.05293273925781,1
4467,228,PER,1995,67.3548355102539,1
4468,228,PER,1996,67.0,1
4469,228,PER,1997,69.16024017333984,1
4470,228,PER,1998,72.07205963134766,1
4471,228,PER,1999,74.07852172851562,1
4472,228,PER,2000,72.49649810791016,1
4473,228,PER,2001,72.11311340332031,1
4474,228,PER,2002,74.3826904296875,1
4475,228,PER,2003,74.38096618652344,1
4476,228,PER,2004,75.6923599243164,1
4477,228,PER,2005,77.17364501953125,1
4478,228,PER,2006,80.15727233886719,1
4479,228,PER,2007,81.98812866210938,1
4480,228,PER,2008,84.6783447265625,1
4481,228,PER,2009,86.42431640625,1
4482,228,PER,2010,88.12306213378906,1
4483,228,PER,2011,89.70748901367188,1
4484,228,PER,2012,91.0995101928711,1
4485,228,PER,2013,92.13536834716795,1
4486,228,PER,2014,92.91999053955078,1
4487,228,PER,2015,93.85218048095705,1
4488,228,PER,2016,94.1999969482422,1
4489,228,PER,2017,94.8000030517578,1
4490,228,PER,2018,95.1999969482422,1
4491,228,PER,2019,95.55136108398438,1
4492,228,PER,2020,99.3118133544922,1
4493,229,PHL,1993,65.4000015258789,1
4494,229,PHL,1994,68.0185546875,1
4495,229,PHL,1995,69.13311767578125,1
4496,229,PHL,1996,70.24495697021484,1
4497,229,PHL,1997,71.3533935546875,1
4498,229,PHL,1998,71.30000305175781,1
4499,229,PHL,1999,71.8741683959961,1
4500,229,PHL,2000,74.66168975830078,1
4501,229,PHL,2001,75.72294616699219,1
4502,229,PHL,2002,76.77661895751953,1
4503,229,PHL,2003,76.5999984741211,1
4504,229,PHL,2004,87.5999984741211,1
4505,229,PHL,2005,79.91561889648438,1
4506,229,PHL,2006,80.18000030517578,1
4507,229,PHL,2007,82.01390838623047,1
4508,229,PHL,2008,83.30000305175781,1
4509,229,PHL,2009,84.30000305175781,1
4510,229,PHL,2010,85.39764404296875,1
4511,229,PHL,2011,87.19999694824219,1
4512,229,PHL,2012,87.08000183105469,1
4513,229,PHL,2013,87.5,1
4514,229,PHL,2014,89.72036743164062,1
4515,229,PHL,2015,89.08000183105469,1
4516,229,PHL,2016,92.0665054321289,1
4517,229,PHL,2017,93.0,1
4518,229,PHL,2018,94.4482650756836,1
4519,229,PHL,2019,95.64508056640624,1
4520,229,PHL,2020,96.8423843383789,1
4521,230,POL,1990,100.0,1
4522,230,POL,1991,100.0,1
4523,230,POL,1992,100.0,1
4524,230,POL,1993,100.0,1
4525,230,POL,1994,100.0,1
4526,230,POL,1995,100.0,1
4527,230,POL,1996,100.0,1
4528,230,POL,1997,100.0,1
4529,230,POL,1998,100.0,1
4530,230,POL,1999,100.0,1
4531,230,POL,2000,100.0,1
4532,230,POL,2001,100.0,1
4533,230,POL,2002,100.0,1
4534,230,POL,2003,100.0,1
4535,230,POL,2004,100.0,1
4536,230,POL,2005,100.0,1
4537,230,POL,2006,100.0,1
4538,230,POL,2007,100.0,1
4539,230,POL,2008,100.0,1
4540,230,POL,2009,100.0,1
4541,230,POL,2010,100.0,1
4542,230,POL,2011,100.0,1
4543,230,POL,2012,100.0,1
4544,230,POL,2013,100.0,1
4545,230,POL,2014,100.0,1
4546,230,POL,2015,100.0,1
4547,230,POL,2016,100.0,1
4548,230,POL,2017,100.0,1
4549,230,POL,2018,100.0,1
4550,230,POL,2019,100.0,1
4551,230,POL,2020,100.0,1
4552,231,PRT,1990,100.0,1
4553,231,PRT,1991,100.0,1
4554,231,PRT,1992,100.0,1
4555,231,PRT,1993,100.0,1
4556,231,PRT,1994,100.0,1
4557,231,PRT,1995,100.0,1
4558,231,PRT,1996,100.0,1
4559,231,PRT,1997,100.0,1
4560,231,PRT,1998,100.0,1
4561,231,PRT,1999,100.0,1
4562,231,PRT,2000,100.0,1
4563,231,PRT,2001,100.0,1
4564,231,PRT,2002,100.0,1
4565,231,PRT,2003,100.0,1
4566,231,PRT,2004,100.0,1
4567,231,PRT,2005,100.0,1
4568,231,PRT,2006,100.0,1
4569,231,PRT,2007,100.0,1
4570,231,PRT,2008,100.0,1
4571,231,PRT,2009,100.0,1
4572,231,PRT,2010,100.0,1
4573,231,PRT,2011,100.0,1
4574,231,PRT,2012,100.0,1
4575,231,PRT,2013,100.0,1
4576,231,PRT,2014,100.0,1
4577,231,PRT,2015,100.0,1
4578,231,PRT,2016,100.0,1
4579,231,PRT,2017,100.0,1
4580,231,PRT,2018,100.0,1
4581,231,PRT,2019,100.0,1
4582,231,PRT,2020,100.0,1
4583,232,PRI,1990,99.98342895507812,1
4584,232,PRI,1991,99.99309539794922,1
4585,232,PRI,1992,99.99861907958984,1
4586,232,PRI,1993,100.0,1
4587,232,PRI,1994,100.0,1
4588,232,PRI,1995,100.0,1
4589,232,PRI,1996,100.0,1
4590,232,PRI,1997,100.0,1
4591,232,PRI,1998,100.0,1
4592,232,PRI,1999,100.0,1
4593,232,PRI,2000,100.0,1
4594,232,PRI,2001,100.0,1
4595,232,PRI,2002,100.0,1
4596,232,PRI,2003,100.0,1
4597,232,PRI,2004,100.0,1
4598,232,PRI,2005,100.0,1
4599,232,PRI,2006,100.0,1
4600,232,PRI,2007,100.0,1
4601,232,PRI,2008,100.0,1
4602,232,PRI,2009,100.0,1
4603,232,PRI,2010,100.0,1
4604,232,PRI,2011,100.0,1
4605,232,PRI,2012,100.0,1
4606,232,PRI,2013,100.0,1
4607,232,PRI,2014,100.0,1
4608,232,PRI,2015,100.0,1
4609,232,PRI,2016,100.0,1
4610,232,PRI,2017,100.0,1
4611,232,PRI,2018,100.0,1
4612,232,PRI,2019,100.0,1
4613,232,PRI,2020,100.0,1
4614,233,QAT,1990,100.0,1
4615,233,QAT,1991,100.0,1
4616,233,QAT,1992,100.0,1
4617,233,QAT,1993,100.0,1
4618,233,QAT,1994,100.0,1
4619,233,QAT,1995,100.0,1
